,date,future,subgroup,approve_estimate,approve_hi,approve_lo,disapprove_estimate,disapprove_hi,disapprove_lo
2898,2019-09-16,False,Adults,40.77775,44.24952,37.30599,54.27126,58.05778,50.48474
2899,2019-09-16,False,All polls,41.76714,46.32689,37.20739,53.78267,57.38442,50.18092
2900,2019-09-16,False,Voters,42.9939,47.0341,38.95371,53.10419,56.34147,49.86691
2901,2019-09-17,False,Adults,40.77775,44.24948,37.30602,54.27126,58.05777,50.48475
2902,2019-09-17,False,All polls,41.78471,46.36382,37.2056,53.74506,57.30324,50.18689
2903,2019-09-17,False,Voters,43.03273,47.06963,38.99582,53.04551,56.2286,49.86242
2904,2019-09-18,False,Adults,40.70612,44.17475,37.23748,54.13091,57.94153,50.32028
2905,2019-09-18,False,All polls,41.77494,46.51112,37.03876,53.58746,57.35172,49.8232
2906,2019-09-18,False,Voters,43.20145,47.35605,39.04684,52.9161,56.33727,49.49493
2907,2019-09-19,False,Adults,40.96386,44.44859,37.47914,53.99105,57.73815,50.24395
2908,2019-09-19,False,All polls,42.06663,46.58041,37.55285,53.69132,57.25697,50.12568
2909,2019-09-19,False,Voters,43.25356,47.18069,39.32643,53.22668,56.485,49.96836
2910,2019-09-20,False,Adults,40.97356,44.46345,37.48368,54.03707,57.77809,50.29605
2911,2019-09-20,False,All polls,42.20652,46.969,37.44404,53.55839,57.34061,49.77618
2912,2019-09-20,False,Voters,43.41684,47.61038,39.2233,53.02584,56.59426,49.45742
2913,2019-09-21,False,Adults,40.9461,44.44566,37.44653,54.11779,57.85076,50.38483
2914,2019-09-21,False,All polls,42.17831,46.97948,37.37714,53.62231,57.41992,49.8247
2915,2019-09-21,False,Voters,43.40904,47.6119,39.20618,53.0807,56.68116,49.48025
2916,2019-09-22,False,Adults,40.9962,44.50461,37.4878,54.15166,57.87633,50.42699
2917,2019-09-22,False,All polls,42.44057,47.15543,37.7257,53.66174,57.3808,49.94268
2918,2019-09-22,False,Voters,43.52413,47.61432,39.43393,53.0771,56.59991,49.55429
2919,2019-09-23,False,Adults,40.97729,44.33098,37.6236,54.41533,58.4245,50.40617
2920,2019-09-23,False,All polls,42.43841,47.25953,37.61728,53.68274,57.80575,49.55972
2921,2019-09-23,False,Voters,43.33599,47.80529,38.86668,53.27531,57.40192,49.14869
2922,2019-09-24,False,Adults,41.18949,44.64314,37.73584,54.21428,58.3433,50.08527
2923,2019-09-24,False,All polls,43.13648,48.02472,38.24825,52.96905,57.6828,48.25531
2924,2019-09-24,False,Voters,44.31136,48.78754,39.83517,52.26445,56.97223,47.55666
2925,2019-09-25,False,Adults,40.98133,44.33661,37.62605,53.97653,58.0893,49.86376
2926,2019-09-25,False,All polls,42.93504,47.85971,38.01037,52.7728,57.29136,48.25424
2927,2019-09-25,False,Voters,43.77356,48.41423,39.13288,52.14323,56.60889,47.67758
2928,2019-09-26,False,Adults,41.5117,45.06219,37.9612,54.1226,57.99215,50.25304
2929,2019-09-26,False,All polls,42.79345,47.43722,38.14967,53.21405,57.49836,48.92974
2930,2019-09-26,False,Voters,43.4763,47.91279,39.0398,52.52885,56.80769,48.25001
2931,2019-09-27,False,Adults,41.49999,45.06566,37.93433,54.17225,58.03834,50.30617
2932,2019-09-27,False,All polls,42.77737,47.43609,38.11865,53.20376,57.46344,48.94408
2933,2019-09-27,False,Voters,43.41953,47.86728,38.97177,52.53223,56.79528,48.26919
2934,2019-09-28,False,Adults,41.49999,45.06565,37.93433,54.17225,58.03831,50.30619
2935,2019-09-28,False,All polls,42.77737,47.4361,38.11864,53.20376,57.46344,48.94407
2936,2019-09-28,False,Voters,43.41953,47.86728,38.97177,52.53223,56.79528,48.26919
2937,2019-09-29,False,Adults,41.49999,45.06567,37.93432,54.17225,58.03833,50.30618
2938,2019-09-29,False,All polls,42.77737,47.43609,38.11865,53.20376,57.46344,48.94408
2939,2019-09-29,False,Voters,43.41953,47.86728,38.97177,52.53223,56.79528,48.26919
2940,2019-09-30,False,Adults,40.52193,44.03283,37.01104,54.66271,58.74427,50.58116
2941,2019-09-30,False,All polls,42.1251,46.84229,37.40792,53.32673,57.64241,49.01104
2942,2019-09-30,False,Voters,43.02348,47.56288,38.48409,52.52415,56.70747,48.34084
2943,2019-10-01,False,Adults,39.85726,43.36758,36.34695,54.64051,58.48008,50.80093
2944,2019-10-01,False,All polls,41.47866,46.17229,36.78503,53.50394,57.62782,49.38007
2945,2019-10-01,False,Voters,42.98708,47.37413,38.60003,52.70588,56.75542,48.65633
2946,2019-10-02,False,Adults,40.05482,43.57937,36.53027,54.56097,58.42924,50.6927
2947,2019-10-02,False,All polls,41.27147,45.84409,36.69886,53.84261,57.87202,49.81321
2948,2019-10-02,False,Voters,42.26967,46.57143,37.96791,53.57977,57.53845,49.62108
2949,2019-10-03,False,Adults,40.04394,43.5072,36.58068,54.56875,58.42674,50.71076
2950,2019-10-03,False,All polls,41.20785,45.72464,36.69106,53.91511,57.9097,49.92052
2951,2019-10-03,False,Voters,42.20511,46.48144,37.92878,53.66293,57.60347,49.72238
2952,2019-10-04,False,Adults,40.68073,44.20921,37.15226,54.28696,58.12312,50.4508
2953,2019-10-04,False,All polls,41.60159,46.08965,37.11353,53.71551,57.69965,49.73137
2954,2019-10-04,False,Voters,42.34288,46.67454,38.01122,53.51552,57.50215,49.52889
2955,2019-10-05,False,Adults,40.68073,44.20924,37.15222,54.28696,58.12317,50.45075
2956,2019-10-05,False,All polls,41.60159,46.08965,37.11352,53.71551,57.69965,49.73136
2957,2019-10-05,False,Voters,42.34288,46.67454,38.01122,53.51552,57.50215,49.52889
2958,2019-10-06,False,Adults,40.68073,44.20921,37.15226,54.28696,58.12314,50.45078
2959,2019-10-06,False,All polls,41.60159,46.08965,37.11352,53.71551,57.69965,49.73136
2960,2019-10-06,False,Voters,42.34288,46.67454,38.01122,53.51552,57.50215,49.52889
2961,2019-10-07,False,Adults,40.68073,44.20922,37.15224,54.28696,58.12313,50.45079
2962,2019-10-07,False,All polls,41.52132,46.04196,37.00068,53.7495,57.77672,49.72228
2963,2019-10-07,False,Voters,42.29251,46.65162,37.93341,53.51721,57.53831,49.4961
2964,2019-10-08,False,Adults,40.72084,44.25632,37.18535,54.30634,58.07246,50.54022
2965,2019-10-08,False,All polls,41.62633,46.07895,37.17371,53.79496,57.74266,49.84726
2966,2019-10-08,False,Voters,42.32663,46.78054,37.87271,53.62748,57.66324,49.59171
2967,2019-10-09,False,Adults,40.7885,44.3317,37.2453,54.20791,58.0933,50.32252
2968,2019-10-09,False,All polls,41.59834,45.95834,37.23833,53.96928,57.86798,50.07059
2969,2019-10-09,False,Voters,42.1762,46.46033,37.89207,53.94404,57.81896,50.06913
2970,2019-10-10,False,Adults,41.22839,44.66771,37.78908,53.95343,57.77608,50.13078
2971,2019-10-10,False,All polls,41.86902,46.13943,37.59861,53.79274,57.66051,49.92496
2972,2019-10-10,False,Voters,42.69854,46.91229,38.48479,53.60127,57.5031,49.69944
2973,2019-10-11,False,Adults,41.22839,44.66771,37.78907,53.95343,57.77611,50.13074
2974,2019-10-11,False,All polls,42.12035,46.42377,37.81692,53.63289,57.47062,49.79516
2975,2019-10-11,False,Voters,42.97621,47.1881,38.76431,53.41169,57.27235,49.55103
2976,2019-10-12,False,Adults,41.18126,44.64291,37.7196,54.01519,57.82997,50.2004
2977,2019-10-12,False,All polls,42.09176,46.41123,37.77229,53.67088,57.50032,49.84144
2978,2019-10-12,False,Voters,42.92044,47.13916,38.70171,53.45435,57.31723,49.59146
2979,2019-10-13,False,Adults,41.29232,44.82153,37.7631,53.91678,57.83738,49.99619
2980,2019-10-13,False,All polls,42.16757,46.4898,37.84534,53.60285,57.47584,49.72986
2981,2019-10-13,False,Voters,42.9761,47.20161,38.7506,53.42178,57.28007,49.56349
2982,2019-10-14,False,Adults,41.52431,44.94413,38.1045,53.94159,57.89538,49.9878
2983,2019-10-14,False,All polls,41.99435,46.18398,37.80471,53.89718,57.79137,50.00299
2984,2019-10-14,False,Voters,42.62624,46.85114,38.40133,53.69012,57.55201,49.82824
2985,2019-10-15,False,Adults,40.67811,44.39462,36.96161,54.49495,58.71883,50.27106
2986,2019-10-15,False,All polls,41.67105,45.94883,37.39328,53.95443,57.89437,50.0145
2987,2019-10-15,False,Voters,42.63546,46.81658,38.45433,53.63924,57.46453,49.81396
2988,2019-10-16,False,Adults,40.39907,44.03679,36.76135,54.6029,58.81504,50.39076
2989,2019-10-16,False,All polls,41.62344,46.05484,37.19203,53.89518,57.86482,49.92553
2990,2019-10-16,False,Voters,42.81119,47.04642,38.57597,53.32702,57.11466,49.53938
2991,2019-10-17,False,Adults,40.32826,44.00629,36.65023,54.7421,58.98785,50.49635
2992,2019-10-17,False,All polls,41.55617,46.03114,37.08119,54,57.94083,50.05916
2993,2019-10-17,False,Voters,42.59619,46.85986,38.33253,53.42373,57.16428,49.68319
2994,2019-10-18,False,Adults,40.26743,43.96783,36.56704,54.78476,59.02386,50.54565
2995,2019-10-18,False,All polls,41.52386,46.05264,36.99509,54.00803,57.90994,50.10612
2996,2019-10-18,False,Voters,42.60291,46.87247,38.33335,53.402,57.09874,49.70527
2997,2019-10-19,False,Adults,40.26743,43.96783,36.56703,54.78476,59.02386,50.54566
2998,2019-10-19,False,All polls,41.52386,46.05264,36.99509,54.00803,57.90994,50.10612
2999,2019-10-19,False,Voters,42.60291,46.87247,38.33335,53.402,57.09874,49.70527
3000,2019-10-20,False,Adults,40.29583,43.99568,36.59598,54.78333,59.03752,50.52914
3001,2019-10-20,False,All polls,41.53567,46.06726,37.00407,54.01752,57.92345,50.11158
3002,2019-10-20,False,Voters,42.59493,46.86497,38.32488,53.3815,57.07207,49.69093
3003,2019-10-21,False,Adults,40.14604,44.04432,36.24776,55.25757,59.73267,50.78247
3004,2019-10-21,False,All polls,41.20804,45.73505,36.68103,54.4987,58.61754,50.37985
3005,2019-10-21,False,Voters,41.83702,46.56709,37.10696,54.07202,58.21651,49.92753
3006,2019-10-22,False,Adults,40.27821,43.98973,36.56669,55.58149,59.9362,51.22677
3007,2019-10-22,False,All polls,41.25791,45.48764,37.02818,54.22159,58.87537,49.56781
3008,2019-10-22,False,Voters,41.75919,46.06947,37.4489,53.83527,58.54912,49.12142
3009,2019-10-23,False,Adults,39.9484,43.55972,36.33708,55.25607,59.57018,50.94197
3010,2019-10-23,False,All polls,40.76026,44.98943,36.53109,54.40794,59.02975,49.78613
3011,2019-10-23,False,Voters,41.2116,45.49225,36.93095,54.52583,59.18287,49.86878
3012,2019-10-24,False,Adults,39.87063,43.47672,36.26455,55.34301,59.63315,51.05288
3013,2019-10-24,False,All polls,40.56699,44.75104,36.38293,54.59509,59.2039,49.98627
3014,2019-10-24,False,Voters,41.05421,45.28183,36.8266,54.68102,59.31966,50.04239
3015,2019-10-25,False,Adults,40.04129,43.76335,36.31924,55.24009,59.69925,50.78094
3016,2019-10-25,False,All polls,40.68325,44.95371,36.4128,54.63238,59.25441,50.01035
3017,2019-10-25,False,Voters,41.21744,45.47793,36.95695,54.70092,59.28999,50.11185
3018,2019-10-26,False,Adults,40.044437,43.775221,36.313654,55.252359,59.752881,50.751836
3019,2019-10-26,False,All polls,40.698618,44.980866,36.41637,54.641512,59.304119,49.978906
3020,2019-10-26,False,Voters,41.269317,45.549753,36.988881,54.615968,59.25084,49.981096
3021,2019-10-27,False,Adults,40.014232,43.751823,36.27664,55.213872,59.790731,50.637013
3022,2019-10-27,False,All polls,40.68702,44.990846,36.383193,54.600078,59.306794,49.893362
3023,2019-10-27,False,Voters,41.365285,45.679752,37.050817,54.506925,59.176651,49.837198
3024,2019-10-28,False,Adults,40.029624,43.765756,36.293492,55.19965,59.776837,50.622462
3025,2019-10-28,False,All polls,40.712409,45.055203,36.369614,54.569701,59.240551,49.898851
3026,2019-10-28,False,Voters,41.411454,45.742698,37.08021,54.452401,59.088452,49.816351
3027,2019-10-29,False,Adults,39.770816,43.217389,36.324242,54.489289,59.082527,49.896051
3028,2019-10-29,False,All polls,40.610687,44.934767,36.286607,54.134028,58.727794,49.540262
3029,2019-10-29,False,Voters,41.818206,46.128431,37.50798,53.937844,58.522791,49.352897
3030,2019-10-30,False,Adults,39.781164,43.10001,36.462317,54.711444,59.267955,50.154932
3031,2019-10-30,False,All polls,41.088179,45.468214,36.708144,54.121223,58.565481,49.676964
3032,2019-10-30,False,Voters,42.376165,46.585293,38.167038,53.716909,58.085083,49.348734
3033,2019-10-31,False,Adults,40.149657,43.466626,36.832688,54.360924,58.825605,49.896243
3034,2019-10-31,False,All polls,41.125309,45.366684,36.883933,54.114358,58.480919,49.747797
3035,2019-10-31,False,Voters,42.026711,46.199541,37.853881,54.03678,58.335322,49.738238
3036,2019-11-01,False,Adults,39.9269,43.275037,36.578763,54.824583,59.307879,50.341287
3037,2019-11-01,False,All polls,40.880157,45.213012,36.547303,54.47536,58.859539,50.091181
3038,2019-11-01,False,Voters,41.761986,46.089869,37.434102,54.598524,59.037402,50.159646
3039,2019-11-02,False,Adults,39.958988,43.310719,36.607256,54.789802,59.313839,50.265765
3040,2019-11-02,False,All polls,40.909749,45.247304,36.572193,54.450436,58.864758,50.036115
3041,2019-11-02,False,Voters,41.770568,46.103453,37.437683,54.58411,59.03724,50.130979
3042,2019-11-03,False,Adults,40.567277,44.350791,36.783763,54.803274,59.214069,50.392478
3043,2019-11-03,False,All polls,41.150049,45.403829,36.896268,54.916457,59.221571,50.611344
3044,2019-11-03,False,Voters,41.616795,45.812364,37.421226,55.111016,59.490874,50.731158
3045,2019-11-04,False,Adults,40.567277,44.350816,36.783739,54.803274,59.214086,50.392461
3046,2019-11-04,False,All polls,41.068552,45.300204,36.836901,54.972391,59.261278,50.683504
3047,2019-11-04,False,Voters,41.520588,45.686412,37.354765,55.167543,59.522297,50.812789
3048,2019-11-05,False,Adults,41.023874,44.877656,37.170091,54.517453,59.094943,49.939964
3049,2019-11-05,False,All polls,41.319083,45.539772,37.098394,54.696902,59.128992,50.264812
3050,2019-11-05,False,Voters,42.290878,46.564559,38.017197,54.640157,59.112347,50.167967
3051,2019-11-06,False,Adults,40.871114,44.644968,37.09726,54.348906,58.849443,49.848369
3052,2019-11-06,False,All polls,41.213352,45.414653,37.012051,54.488926,58.866315,50.111537
3053,2019-11-06,False,Voters,42.047135,46.318665,37.775605,54.46759,58.869932,50.065247
3054,2019-11-07,False,Adults,40.888462,44.700273,37.07665,54.356111,58.912226,49.799996
3055,2019-11-07,False,All polls,41.391076,45.867397,36.914754,54.340388,58.850131,49.830646
3056,2019-11-07,False,Voters,42.334364,46.886938,37.781789,54.182498,58.736615,49.62838
3057,2019-11-08,False,Adults,40.888462,44.700271,37.076653,54.356111,58.912241,49.799982
3058,2019-11-08,False,All polls,41.388511,45.880058,36.896963,54.328028,58.81958,49.836476
3059,2019-11-08,False,Voters,42.345681,46.897453,37.793909,54.145162,58.678856,49.611468
3060,2019-11-09,False,Adults,40.888462,44.700272,37.076652,54.356111,58.912224,49.799999
3061,2019-11-09,False,All polls,41.388511,45.880052,36.89697,54.328028,58.819578,49.836478
3062,2019-11-09,False,Voters,42.345681,46.897453,37.793909,54.145162,58.678856,49.611468
3063,2019-11-10,False,Adults,40.888467,44.708008,37.068927,54.354874,58.893497,49.816251
3064,2019-11-10,False,All polls,41.38862,45.879349,36.897892,54.3277,58.81803,49.837371
3065,2019-11-10,False,Voters,42.345681,46.897453,37.793909,54.145162,58.678856,49.611468
3066,2019-11-11,False,Adults,40.888467,44.708,37.068935,54.354874,58.893496,49.816252
3067,2019-11-11,False,All polls,41.388833,46.004746,36.77292,54.253333,58.650904,49.855761
3068,2019-11-11,False,Voters,42.422535,46.998677,37.846392,53.942433,58.351125,49.533742
3069,2019-11-12,False,Adults,40.720077,44.470245,36.969909,54.501473,58.941247,50.061698
3070,2019-11-12,False,All polls,41.10089,45.487915,36.713865,54.551996,58.875828,50.228165
3071,2019-11-12,False,Voters,42.00399,46.448391,37.559588,54.314966,58.636003,49.993929
3072,2019-11-13,False,Adults,40.31404,44.070311,36.55777,54.812785,59.463219,50.162351
3073,2019-11-13,False,All polls,40.950028,45.467056,36.433,54.668237,59.114547,50.221926
3074,2019-11-13,False,Voters,41.921124,46.407684,37.434564,54.464671,58.806871,50.122472
3075,2019-11-14,False,Adults,40.273318,44.053552,36.493084,54.84848,59.547635,50.149325
3076,2019-11-14,False,All polls,41.151785,45.920199,36.383371,54.537974,59.046552,50.029395
3077,2019-11-14,False,Voters,42.158859,46.822656,37.495063,54.268196,58.685427,49.850965
3078,2019-11-15,False,Adults,40.384323,44.130211,36.638436,54.633742,59.257257,50.010227
3079,2019-11-15,False,All polls,41.196125,46.040041,36.35221,54.34702,58.917522,49.776518
3080,2019-11-15,False,Voters,42.166843,46.979818,37.353868,54.192609,58.765913,49.619304
3081,2019-11-16,False,Adults,40.384323,44.130191,36.638455,54.633742,59.257267,50.010216
3082,2019-11-16,False,All polls,41.196125,46.040047,36.352203,54.34702,58.917526,49.776514
3083,2019-11-16,False,Voters,42.166843,46.979818,37.353868,54.192609,58.765913,49.619304
3084,2019-11-17,False,Adults,40.384323,44.1302,36.638447,54.633742,59.257265,50.010218
3085,2019-11-17,False,All polls,41.196125,46.040041,36.352209,54.34702,58.917522,49.776518
3086,2019-11-17,False,Voters,42.166843,46.979818,37.353868,54.192609,58.765913,49.619304
3087,2019-11-18,False,Adults,40.436648,44.211863,36.661432,54.631685,59.282259,49.981111
3088,2019-11-18,False,All polls,41.218683,46.15515,36.282216,54.352335,58.924605,49.780064
3089,2019-11-18,False,Voters,42.14946,47.030645,37.268275,54.154347,58.680584,49.62811
3090,2019-11-19,False,Adults,40.568658,44.100137,37.037179,54.062424,58.518171,49.606676
3091,2019-11-19,False,All polls,41.285518,45.848329,36.722706,53.955721,58.321405,49.590038
3092,2019-11-19,False,Voters,42.631384,47.091806,38.170962,53.590235,57.972629,49.207841
3093,2019-11-20,False,Adults,40.502583,43.92332,37.081847,54.266835,58.70982,49.823849
3094,2019-11-20,False,All polls,41.351546,45.838543,36.86455,53.939759,58.274364,49.605153
3095,2019-11-20,False,Voters,42.566135,47.009043,38.123227,53.521917,57.789283,49.254551
3096,2019-11-21,False,Adults,40.083582,43.792726,36.374437,54.852014,59.828719,49.875308
3097,2019-11-21,False,All polls,41.876382,46.955942,36.796822,53.617834,58.964318,48.271349
3098,2019-11-21,False,Voters,43.036843,48.331229,37.742458,53.14239,58.763529,47.521252
3099,2019-11-22,False,Adults,40.22211,44.019022,36.425199,54.750549,59.798872,49.702227
3100,2019-11-22,False,All polls,41.891828,47.006716,36.776941,53.566859,58.95446,48.179259
3101,2019-11-22,False,Voters,43.032958,48.369853,37.696062,53.099428,58.765863,47.432993
3102,2019-11-23,False,Adults,40.22211,44.019019,36.425202,54.750549,59.798881,49.702217
3103,2019-11-23,False,All polls,41.891828,47.006728,36.776929,53.566859,58.954463,48.179255
3104,2019-11-23,False,Voters,43.032958,48.369853,37.696062,53.099428,58.765863,47.432993
3105,2019-11-24,False,Adults,40.22211,44.019033,36.425187,54.750549,59.798868,49.702231
3106,2019-11-24,False,All polls,41.891828,47.006722,36.776935,53.566859,58.954461,48.179257
3107,2019-11-24,False,Voters,43.032958,48.369853,37.696062,53.099428,58.765863,47.432993
3108,2019-11-25,False,Adults,40.214607,44.033441,36.395773,54.758157,59.85175,49.664565
3109,2019-11-25,False,All polls,41.725397,46.823871,36.626923,53.741902,59.156922,48.326883
3110,2019-11-25,False,Voters,42.79208,48.116551,37.467609,53.320564,59.005539,47.635588
3111,2019-11-26,False,Adults,40.416361,44.077293,36.755429,54.693738,59.421015,49.96646
3112,2019-11-26,False,All polls,41.740203,46.466913,37.013493,53.628032,58.496205,48.759859
3113,2019-11-26,False,Voters,42.613189,47.536734,37.689643,53.079696,58.04863,48.110762
3114,2019-11-27,False,Adults,40.408849,44.003059,36.814639,54.595,59.234663,49.955337
3115,2019-11-27,False,All polls,41.7553,46.419577,37.091023,53.579175,58.385646,48.772703
3116,2019-11-27,False,Voters,42.68882,47.514173,37.863467,52.948572,57.810203,48.086941
3117,2019-11-28,False,Adults,40.408849,44.003045,36.814653,54.595,59.234658,49.955343
3118,2019-11-28,False,All polls,41.7553,46.419566,37.091034,53.579175,58.385642,48.772707
3119,2019-11-28,False,Voters,42.68882,47.514173,37.863467,52.948572,57.810203,48.086941
3120,2019-11-29,False,Adults,40.401472,44.066515,36.736428,54.428485,59.019563,49.837406
3121,2019-11-29,False,All polls,41.742605,46.369902,37.115308,53.480487,58.234718,48.726256
3122,2019-11-29,False,Voters,42.68882,47.514173,37.863467,52.948572,57.810203,48.086941
3123,2019-11-30,False,Adults,40.400857,44.065879,36.735835,54.428965,59.020371,49.837559
3124,2019-11-30,False,All polls,41.742442,46.36993,37.114954,53.48032,58.234862,48.725779
3125,2019-11-30,False,Voters,42.688961,47.514682,37.86324,52.948363,57.810334,48.086392
3126,2019-12-01,False,Adults,40.400857,44.065855,36.735859,54.428965,59.020361,49.837569
3127,2019-12-01,False,All polls,41.742442,46.369936,37.114949,53.48032,58.234861,48.725779
3128,2019-12-01,False,Voters,42.688961,47.514682,37.86324,52.948363,57.810334,48.086392
3129,2019-12-02,False,Adults,40.295641,44.016737,36.574546,54.503279,59.149017,49.857541
3130,2019-12-02,False,All polls,41.595865,46.318267,36.873464,53.591251,58.259745,48.922756
3131,2019-12-02,False,Voters,42.606101,47.385559,37.826644,53.144127,57.860474,48.42778
3132,2019-12-03,False,Adults,40.244571,43.905849,36.583293,54.627215,59.147913,50.106517
3133,2019-12-03,False,All polls,41.630844,46.467971,36.793718,53.524351,58.195152,48.85355
3134,2019-12-03,False,Voters,42.754576,47.670961,37.838191,52.896839,57.697295,48.096383
3135,2019-12-04,False,Adults,40.192389,43.826864,36.557915,54.496548,58.97274,50.020356
3136,2019-12-04,False,All polls,41.612091,46.630523,36.593659,53.460798,58.097221,48.824375
3137,2019-12-04,False,Voters,42.877311,47.830291,37.924331,52.700177,57.36151,48.038844
3138,2019-12-05,False,Adults,40.074008,43.665755,36.482261,54.565128,58.95632,50.173936
3139,2019-12-05,False,All polls,41.634298,47.059569,36.209027,53.385738,58.200026,48.57145
3140,2019-12-05,False,Voters,43.126379,48.450772,37.801986,52.4413,57.348146,47.534453
3141,2019-12-06,False,Adults,40.060856,43.656412,36.465299,54.59712,58.98539,50.208849
3142,2019-12-06,False,All polls,41.63626,47.108705,36.163814,53.398291,58.172574,48.624008
3143,2019-12-06,False,Voters,43.098758,48.471378,37.726138,52.473208,57.400396,47.546019
3144,2019-12-07,False,Adults,40.060856,43.656408,36.465304,54.59712,58.985391,50.208848
3145,2019-12-07,False,All polls,41.63626,47.108709,36.163811,53.398291,58.172576,48.624007
3146,2019-12-07,False,Voters,43.098758,48.471378,37.726138,52.473208,57.400396,47.546019
3147,2019-12-08,False,Adults,40.060856,43.656417,36.465294,54.59712,58.985392,50.208847
3148,2019-12-08,False,All polls,41.63626,47.108708,36.163811,53.398291,58.172576,48.624007
3149,2019-12-08,False,Voters,43.098758,48.471378,37.726138,52.473208,57.400396,47.546019
3150,2019-12-09,False,Adults,39.972315,43.661619,36.283012,54.69142,59.156244,50.226595
3151,2019-12-09,False,All polls,41.601551,47.207388,35.995713,53.474377,58.182241,48.766513
3152,2019-12-09,False,Voters,43.288615,48.633291,37.943939,52.288382,57.060486,47.516278
3153,2019-12-10,False,Adults,40.009531,43.634503,36.38456,54.732548,59.137219,50.327876
3154,2019-12-10,False,All polls,41.683886,46.850083,36.51769,53.550838,57.91968,49.181995
3155,2019-12-10,False,Voters,43.40313,48.411684,38.394577,52.392756,56.748368,48.037145
3156,2019-12-11,False,Adults,40.542021,44.074496,37.009546,53.856836,58.236429,49.477244
3157,2019-12-11,False,All polls,41.848714,46.813619,36.883809,53.16214,57.568493,48.755786
3158,2019-12-11,False,Voters,43.134108,48.002838,38.265378,52.424121,57.067426,47.780816
3159,2019-12-12,False,Adults,40.544206,44.092754,36.995658,53.83368,58.241487,49.425872
3160,2019-12-12,False,All polls,41.856325,46.639799,37.072851,53.229744,57.502377,48.957112
3161,2019-12-12,False,Voters,43.089496,47.763311,38.415681,52.636876,57.104154,48.169598
3162,2019-12-13,False,Adults,40.54998,44.112545,36.987415,53.836946,58.258156,49.415737
3163,2019-12-13,False,All polls,41.869479,46.63166,37.107297,53.209045,57.546156,48.871933
3164,2019-12-13,False,Voters,43.093035,47.757751,38.42832,52.650159,57.141469,48.158849
3165,2019-12-14,False,Adults,40.528909,44.119652,36.938165,53.867039,58.28677,49.447309
3166,2019-12-14,False,All polls,41.848343,46.634225,37.062461,53.240319,57.58471,48.895928
3167,2019-12-14,False,Voters,43.054161,47.725792,38.382531,52.653766,57.154806,48.152726
3168,2019-12-15,False,Adults,40.528909,44.119664,36.938154,53.867039,58.286765,49.447314
3169,2019-12-15,False,All polls,42.720797,47.519533,37.922062,52.909852,57.053466,48.766239
3170,2019-12-15,False,Voters,44.128887,48.706231,39.551544,52.228644,56.519319,47.937969
3171,2019-12-16,False,Adults,41.621896,44.880913,38.362879,53.228121,56.973926,49.482317
3172,2019-12-16,False,All polls,43.197325,47.478554,38.916097,52.495921,56.242683,48.749158
3173,2019-12-16,False,Voters,44.436099,48.558,40.314197,51.862087,55.75221,47.971964
3174,2019-12-17,False,Adults,42.30916,45.59632,39.022,52.799462,56.392378,49.206546
3175,2019-12-17,False,All polls,43.784341,47.987556,39.581127,52.040942,55.874576,48.207308
3176,2019-12-17,False,Voters,44.845494,48.933147,40.757841,51.48896,55.558779,47.419141
3177,2019-12-18,False,Adults,42.167197,45.556504,38.77789,52.623452,56.224082,49.022821
3178,2019-12-18,False,All polls,43.370585,47.535578,39.205591,52.179216,55.964561,48.393871
3179,2019-12-18,False,Voters,44.589122,48.608515,40.56973,51.686727,55.664775,47.70868
3180,2019-12-19,False,Adults,42.171758,45.545944,38.797572,52.462082,56.03876,48.885404
3181,2019-12-19,False,All polls,43.354236,47.538308,39.170164,52.05592,55.836675,48.275165
3182,2019-12-19,False,Voters,44.591513,48.629105,40.553921,51.638629,55.619381,47.657876
3183,2019-12-20,False,Adults,42.154385,45.541428,38.767342,52.533356,56.598892,48.46782
3184,2019-12-20,False,All polls,43.284416,47.568703,39.00013,52.157102,56.269728,48.044476
3185,2019-12-20,False,Voters,44.393803,48.566746,40.220861,51.817597,55.921771,47.713423
3186,2019-12-21,False,Adults,42.154385,45.541417,38.767353,52.533356,56.598874,48.467838
3187,2019-12-21,False,All polls,43.284416,47.568706,39.000127,52.157102,56.269732,48.044472
3188,2019-12-21,False,Voters,44.393803,48.566746,40.220861,51.817597,55.921771,47.713423
3189,2019-12-22,False,Adults,42.154385,45.541417,38.767353,52.533356,56.598871,48.467841
3190,2019-12-22,False,All polls,43.284416,47.568704,39.000129,52.157102,56.269732,48.044472
3191,2019-12-22,False,Voters,44.393803,48.566746,40.220861,51.817597,55.921771,47.713423
3192,2019-12-23,False,Adults,41.562748,45.123815,38.001681,53.21824,57.489659,48.946821
3193,2019-12-23,False,All polls,42.73027,47.156413,38.304127,52.782378,56.924512,48.640244
3194,2019-12-23,False,Voters,43.481986,47.93681,39.027163,52.719654,56.954655,48.484653
3195,2019-12-24,False,Adults,41.562748,45.123825,38.001672,53.21824,57.48969,48.946791
3196,2019-12-24,False,All polls,42.733485,47.167839,38.299131,52.769061,56.903263,48.634858
3197,2019-12-24,False,Voters,43.505776,47.963251,39.048302,52.677392,56.902712,48.452071
3198,2019-12-25,False,Adults,41.529158,45.14725,37.911067,53.254199,57.551797,48.9566
3199,2019-12-25,False,All polls,42.698724,47.176929,38.22052,52.80125,56.966324,48.636176
3200,2019-12-25,False,Voters,43.460102,47.957246,38.962958,52.69767,56.969066,48.426273
